track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,predicted_genre,actual_genre,confidence_interval
1NoGgCGfH2Kg4p8DvWaFca,Koe Wetzel,Out on Parole,Gravedigger,50,240068,False,0.383,0.801,11,-6.309,0,0.0494,0.0404,0.0,0.285,0.506,134.866,4,Folk & Country,Rock & Metal,Folk & Country,0.26
1ByVM9F8HeekD3aGXatRWd,Pritam;Arijit Singh;Shilpa Rao,Laal Singh Chaddha,Tere Hawaale,52,346290,False,0.589,0.522,9,-10.649,1,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,4,World & Ethnic,World & Ethnic,World & Ethnic,0.4
16aSroNWhLAgkp1PDBQ2GY,Nightwish,Endless Forms Most Beautiful,Endless Forms Most Beautiful - Radio Edit,21,252040,False,0.489,0.874,2,-8.241,0,0.045,8.41e-05,0.00015,0.0797,0.436,153.98,4,Other / Misc,Rock & Metal,Other / Misc,0.69
1xPjzmGNusnmwlX4q3nB4g,Traditional;Christoph Israel;Swonderful Orchestra;Catherine Larsen-Maguire,Weihnachten Klassik 2022,Fröhliche Weihnacht überall - Instrumental,0,173373,False,0.309,0.248,5,-11.59,1,0.0323,0.889,0.827,0.0669,0.35,122.799,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.73
4QNlu4VljbRKJJz9xqj9se,Die Cappuccinos,Krasse Zeit,Ich will ohne dich nicht nach Hause geh'n,36,228390,False,0.742,0.856,4,-4.319,1,0.0322,0.179,1.54e-06,0.318,0.847,118.002,4,Pop & Dance,Pop & Dance,Pop & Dance,0.43
6rqQLWxBsZxpwgL2RPoAFz,Spuntic,Foundation,Fluid Motion,0,214229,False,0.196,0.308,4,-15.677,1,0.0383,0.804,0.942,0.209,0.0323,66.054,3,World & Ethnic,World & Ethnic,World & Ethnic,0.5
0zz17ZJzXL3Zf3Tj0I9gTh,Roy Davis Jr.,The Wild Life Ep Pt. 2,I'm Hungry - Original Mix,12,508500,False,0.713,0.875,2,-9.155,1,0.0484,0.0705,0.863,0.163,0.345,129.933,4,Pop & Dance,Pop & Dance,Pop & Dance,0.98
4bhlpQbaclmDNlfYLWhGLV,Mamonas Assassinas,Mamonas Assassinas - Ao Vivo,"Nao Peide Aqui, Baby - Live",42,123320,False,0.714,0.767,0,-7.093,1,0.0548,0.0372,0.00121,0.36,0.695,141.51,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.31
3Gy0L7h1AW3a2uftqessB8,Supreme Beings of Leisure,Divine Operating System,Ghetto,19,262440,False,0.701,0.714,11,-7.436,0,0.0532,0.179,0.000239,0.196,0.719,99.961,4,Ambient & Chill,Folk & Country,Ambient & Chill,0.31
00nmZvZRyzQiYe2tAcDDUb,Ling tosite sigure,i'mperfect,abnormalize,51,216666,False,0.373,0.897,10,-4.052,1,0.0702,7.51e-06,0.151,0.0676,0.369,87.477,4,Rock & Metal,Rock & Metal,Rock & Metal,0.71
0L0DM33NAe6PjQ1BB4cEjJ,Darren Styles,Us Against The World,Us Against The World,62,271058,False,0.531,0.896,1,-3.297,0,0.107,0.0316,0.00723,0.0297,0.34,169.955,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.3
3fsQsL36PH1G8mn68lsFRK,Bonobo;Bajka,Days To Come,Walk In The Sky,42,274893,False,0.752,0.504,7,-10.2,0,0.0573,0.5,0.0832,0.628,0.485,100.013,4,Ambient & Chill,Folk & Country,Ambient & Chill,0.28
6mmma8gbZNJcTkG40Nr2vx,Leo Baumgart,Stimmung,Stimmung,60,138177,False,0.222,0.0552,7,-28.651,1,0.0483,0.932,0.879,0.0876,0.054,128.695,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.68
0OyErGFVNbo6UNxOnnofjh,Orquesta Juan D' Arienzo,Orquesta Juan D' arienzo - La puñalada,Derecho viejo,21,153813,False,0.668,0.394,5,-7.381,0,0.0389,0.57,0.967,0.266,0.57,128.597,3,Folk & Country,Folk & Country,Folk & Country,0.31
4eOYsoxVzs3tMznRzgjZ2D,Nature Sounds,Sleep Rain Sounds,Serenity Rain,0,246334,False,0.497,0.988,1,-26.516,1,0.0413,0.275,0.935,0.931,0.00809,106.261,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.8
2aCza0YC7Wy0imbRYOIWwW,Cedarmont Kids,Travel Tunes,The Alphabet Song,47,69000,False,0.674,0.0867,0,-14.887,1,0.0305,0.702,0.0,0.367,0.592,100.006,4,Comedy & Children,Comedy & Children,Comedy & Children,0.37
0pUgeEX331seXqWvlXuy8v,Justin Lo,側田演唱會熱身精選,美麗之最,34,249266,False,0.629,0.414,0,-13.757,1,0.0499,0.587,0.0,0.111,0.41,131.969,4,World & Ethnic,World & Ethnic,World & Ethnic,0.28
47WtMNT8S9n3eqsCn076Bf,The Growlers,City Club,When You Were Made,57,218352,False,0.557,0.769,11,-5.401,1,0.0285,0.412,0.0,0.173,0.395,116.088,4,Rock & Metal,Folk & Country,Rock & Metal,0.31
0donCfhuT3BIjytI3Nqsak,Panteon Rococo;Flavio Cianciarulo,Ofrenda,Cuando Estoy Contigo (feat. Flavio Cianciarulo),40,192560,False,0.609,0.713,10,-3.955,0,0.0453,0.129,0.0,0.108,0.698,170.168,4,Other / Misc,Folk & Country,Other / Misc,0.43
2ZdhylKMQC5uEMfo2MCwjF,Labyrint,This Is Swedish Hip Hop Evolution,Trakterna,33,215893,False,0.714,0.773,7,-6.395,1,0.331,0.094,0.0,0.0626,0.835,172.106,4,Pop & Dance,Pop & Dance,Pop & Dance,0.25
4eaEUmyOmuIkDslaf7xw0f,DVBBS;Benny Benassi;Kyle Reynolds,Body Mind Soul (with Benny Benassi feat. Kyle Reynolds),Body Mind Soul (with Benny Benassi feat. Kyle Reynolds),58,120959,False,0.707,0.678,1,-5.755,1,0.041,0.0309,0.0,0.0814,0.442,124.99,4,Pop & Dance,Pop & Dance,Pop & Dance,0.52
0bWSUYv9RvJiMzPj1tc5QN,El Canto Del Loco,Éxitos del Pop en Español de los Años 2000,Besos,0,147466,False,0.588,0.876,10,-4.564,1,0.0516,0.00806,7.41e-06,0.129,0.519,105.013,4,Folk & Country,Pop & Dance,Folk & Country,0.35
1uvBOCykry1KtIC3Rh7kMe,Alesso;TINI,Queda poco para la PAES,Sad Song,0,154024,False,0.735,0.691,0,-6.475,1,0.0362,0.0876,0.0,0.34,0.548,110.018,4,Pop & Dance,Pop & Dance,Pop & Dance,0.3
5L7zpj4xGJZJ0bUuU9gHiz,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Baby Music For Babies,32,130907,False,0.195,0.00253,5,-35.164,1,0.0359,0.994,0.987,0.0869,0.0391,74.039,5,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.86
2o00edfZxmZ1v8NzwKB8rA,Pritam;Shilpa Rao;Darshan Raval;Shashwat Singh;Charan,Tadap,Tere Siva Jag Mein,53,206089,False,0.722,0.821,5,-5.325,1,0.0567,0.0528,3.8e-05,0.196,0.752,121.993,4,World & Ethnic,Pop & Dance,World & Ethnic,0.55
6OsIb7RKndyPBew3traCr8,The Knocks;Rivers Cuomo;Royal & the Serpent,All Out Alternative,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,Rock & Metal,Rock & Metal,Rock & Metal,0.98
7pFBMeAmuOT7xMeV1HAk5p,Gary Moore,Ballads & Blues 1982-1994,One Day,51,240440,False,0.407,0.508,9,-9.213,0,0.0324,0.478,1.41e-06,0.18,0.459,79.583,4,Jazz & Blues,Folk & Country,Jazz & Blues,0.28
6UsiPNBAQIcHOh7ZhMBgBV,Purples;Paulo Cesar Baruk,nada além de um instrumento,firmado,27,216066,False,0.71,0.372,6,-7.875,1,0.0411,0.807,0.0,0.105,0.736,92.099,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.4
3YllcvA3PW1DUwjckCVjIw,Ray LaMontagne,MONOVISION,I Was Born To Love You,60,251933,False,0.659,0.236,9,-12.56,1,0.0304,0.84,6.32e-05,0.206,0.216,78.088,4,Folk & Country,Folk & Country,Folk & Country,0.39
5TaD282V96JNYFOE2SGYqQ,Sean Paul;Pitbull,She Doesn't Mind,She Doesn't Mind - Pitbull Remix,42,240140,False,0.73,0.799,7,-5.36,0,0.0695,0.000704,1.98e-06,0.177,0.613,121.291,4,Pop & Dance,Pop & Dance,Pop & Dance,0.65
2O22sTpKBDMrcER6o8KYES,Wolfgang Petry,Sinn des Lebens (Radio Version),Sinn des Lebens - Radio Version,31,210531,False,0.805,0.876,9,-5.835,1,0.0297,0.116,1.19e-06,0.323,0.943,120.046,4,Pop & Dance,Pop & Dance,Pop & Dance,0.44
3FG44adkUaqTJr8N8ObzxV,Peter Cat Recording Co.,Bismillah,Vishnu <3,40,265453,False,0.415,0.219,11,-13.636,0,0.0475,0.36,0.288,0.203,0.0516,114.203,4,Pop & Dance,Ambient & Chill,Pop & Dance,0.32
38znqxzVreO8WnoEkBIAJI,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - Inspiring Classics,"Symphony No. 22 in C, K.162: 3. Presto assai",1,98506,False,0.494,0.216,0,-17.779,1,0.0452,0.966,0.921,0.115,0.641,76.432,3,Classical & Opera,Classical & Opera,Classical & Opera,0.81
2JuMBpiZmsz9NKeRdDxiCw,Billy Squier,Rock n Roll Christmas,"Christmas Is The Time To Say ""I Love You""",0,174780,False,0.505,0.687,1,-11.207,1,0.0462,0.234,0.0,0.874,0.72,104.315,4,Rock & Metal,Rock & Metal,Rock & Metal,0.65
1aqunrj4Bqo2YOpvbSkHxf,Noisecream,"Midnight Fight Express (Original Game Soundtrack), Pt. 1",Red Eyes,32,179486,False,0.771,0.866,4,-5.722,1,0.093,7.57e-05,0.874,0.0748,0.432,110.016,4,Pop & Dance,Pop & Dance,Pop & Dance,0.68
1DaHUMcaC22IWHG9ueTm9A,Full Of Hell,Rudiments of Mutilation,Dichotomy,12,130792,False,0.238,0.625,6,-10.356,0,0.0606,0.000708,0.924,0.379,0.0868,64.455,3,Rock & Metal,Rock & Metal,Rock & Metal,0.49
6LqsZMJ4CS4bu13W5lUfC7,The Budos Band,The Budos Band III,Budos Dirge,22,158760,False,0.571,0.877,6,-9.563,1,0.0342,0.344,0.922,0.166,0.814,120.907,4,Folk & Country,Folk & Country,Folk & Country,0.61
1WWFP0JQVTTkhWRMSuKWXw,Galenskaparna & After Shave,En gó box,Gótt å leva,38,210560,False,0.876,0.45,4,-9.25,1,0.101,0.642,0.0,0.0911,0.809,120.094,4,Other / Misc,Comedy & Children,Other / Misc,0.35
62kyw2ux2p0CZ7pKWtM6QO,Pritam;Mohit Chauhan,Crook (Original Motion Picture Soundtrack),Tujhko Jo Paaya,58,184826,False,0.598,0.236,9,-9.733,1,0.0363,0.845,0.0,0.109,0.413,149.839,4,World & Ethnic,Folk & Country,World & Ethnic,0.71
1cjbGbHvx3UtHXXpBPVxo5,Ina Colada,Après Ski Megahits 2023,Wer nicht springt der muss bezahlen,0,215346,False,0.588,0.994,1,-2.465,1,0.0756,0.213,0.0,0.385,0.804,74.992,4,Pop & Dance,Pop & Dance,Pop & Dance,0.68
5JvVChAko7GrMH290fetnq,Enemy Soil,Casualties of Progress,Sentencing,16,99666,False,0.241,0.983,2,-4.974,1,0.125,7.03e-06,0.000767,0.0566,0.126,119.903,3,Rock & Metal,Rock & Metal,Rock & Metal,0.96
20noxTXbVTYkDPmVSklVrw,Jorge Drexler,Cara B,Lontano lontano - Cara B,22,231493,False,0.7,0.344,0,-20.913,1,0.477,0.862,0.00386,0.138,0.473,89.845,4,Folk & Country,Comedy & Children,Folk & Country,0.33
25A92qcO6w5ERUwKqt4UwC,Jesus Culture;Kim Walker-Smith,Esto Es Jesus Culture,Glorioso Eres Tú,28,264906,False,0.553,0.604,6,-6.67,1,0.0366,0.0341,0.0,0.106,0.114,108.055,3,World & Ethnic,Pop & Dance,World & Ethnic,0.23
0aOT5OQeNPyZzGwwudbaYs,Maribou State;Pedestrian,Portraits,The Clown,57,247861,False,0.682,0.595,9,-7.967,0,0.0431,0.494,0.109,0.27,0.4,119.997,4,Rock & Metal,Pop & Dance,Rock & Metal,0.35
3dhHSXkdmtWFRAPrTKcbwQ,Mastifal,Intermundia,Ojos de buey,25,303013,False,0.448,0.923,11,-5.236,0,0.0771,2.83e-05,0.128,0.125,0.33,90.001,4,Rock & Metal,Rock & Metal,Rock & Metal,0.78
2lMREcufX4FZPZKa560pna,John Scofield,Jazz Rock - Verve 50,A Go Go,23,394125,False,0.675,0.432,6,-12.616,0,0.046,0.501,0.845,0.0816,0.481,104.909,4,Rock & Metal,Pop & Dance,Rock & Metal,0.43
5aF6QoUUoRU8TKEWKNODLb,Die Atzen,"Atzen Musik Vol.1, 2 & 3",Ein ganz normaler Atze,30,186666,False,0.93,0.633,1,-5.072,1,0.0596,0.00981,0.0,0.1,0.251,134.987,4,Pop & Dance,Pop & Dance,Pop & Dance,0.38
374EW0k51oejzBbFYfXVmV,Novo Som,"Para Sempre, Vol. 3",Venha Ser Feliz,24,262760,False,0.516,0.448,4,-8.635,1,0.0281,0.467,0.0,0.157,0.284,129.409,4,Hip-Hop & R&B,World & Ethnic,Hip-Hop & R&B,0.55
0lcy4GnZTM2C1JyejXRgyL,Morcheeba,Enjoy the Ride,Enjoy the Ride,18,245160,False,0.552,0.519,5,-10.479,1,0.0265,0.199,0.00924,0.0965,0.459,84.992,4,Ambient & Chill,Folk & Country,Ambient & Chill,0.23
1XFPLIKOl82LuDVJRLQ9Sv,Leila Bela,Angra Manyu,Weird Sex,0,50640,False,0.34,0.332,6,-17.576,1,0.0597,0.767,0.635,0.112,0.139,81.286,3,World & Ethnic,World & Ethnic,World & Ethnic,0.43
6GkAs8oZIgPjr0GpqA2JSt,Joel Corry;MNEK,Today's Party Hits,Head & Heart,0,166028,False,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,Pop & Dance,Pop & Dance,Pop & Dance,1.0
2ou8zc9CFiQ4BkQj95rAYu,Sugar Sammy,"Canadian Tour Improv Moments, Vol. I",Halal vs Kosher,25,132257,True,0.546,0.635,1,-12.637,1,0.919,0.861,0.0,0.872,0.574,75.927,4,Comedy & Children,Comedy & Children,Comedy & Children,0.99
6YoBRSfRUVWTE3I9lLzxTN,Helen Goodwin,24 Kiddies Favourites,I’m A Little Teapot,35,63333,False,0.914,0.263,10,-15.244,1,0.0518,0.642,1.44e-05,0.0569,0.962,125.026,4,Comedy & Children,Comedy & Children,Comedy & Children,0.91
5xzdDMhFYiuUONB0Mha9VS,Little Eva,Llllloco-Motion,The Locomotion,61,139120,False,0.629,0.782,3,-9.595,1,0.0574,0.709,0.0215,0.304,0.736,128.973,4,Rock & Metal,Rock & Metal,Rock & Metal,0.37
2TO5jIBt0iGFRGNMHSdyFR,Nusrat Fateh Ali Khan,Shahen-Shah (Real World Gold),Meri Ankhon KO Bakhshee Hain Aansoo,38,655760,False,0.297,0.655,9,-13.709,1,0.055,0.662,0.00404,0.347,0.861,194.539,4,Folk & Country,Folk & Country,Folk & Country,0.4
605t2qSC6Wsmv0O1mxBFdN,Zé Vaqueiro,O Original,Só Basta Você Me Ligar,49,163587,False,0.625,0.956,8,-1.966,1,0.0547,0.303,0.0,0.103,0.762,159.966,4,Folk & Country,Folk & Country,Folk & Country,0.64
1s1DUBMX8MzwPeIKcP4LUU,Iliza Shlesinger,War Paint,Snootch,22,238117,True,0.586,0.903,7,-6.614,1,0.953,0.839,0.0,0.672,0.308,80.399,4,Comedy & Children,Comedy & Children,Comedy & Children,1.0
3Dm3J6UmTrEf2tZafwXicQ,La-33,Gozalo,Te Lo Voy a Devolver,32,269293,False,0.673,0.844,5,-3.89,0,0.038,0.648,7.05e-06,0.0937,0.922,103.17,4,Folk & Country,Folk & Country,Folk & Country,0.81
2B7RVALbwFp9H5CJTanJMj,Asspera,Garcha2 X To2 La2,Pandemierda (Kornvid 19),24,407721,True,0.61,0.75,5,-5.136,1,0.0392,0.000315,0.182,0.15,0.155,139.97,4,Rock & Metal,Pop & Dance,Rock & Metal,0.42
2PIGKBbnUoF8XlX2ye0gQj,a-ha,True North,As If,17,296106,False,0.544,0.702,7,-6.786,1,0.0267,0.0949,0.00175,0.31,0.334,93.993,4,Pop & Dance,Pop & Dance,Pop & Dance,0.32
5xN4w313YMk97dspXDIZu2,Jeff Foxworthy,Sold Out,Working Woman,23,185155,False,0.565,0.714,11,-15.224,1,0.883,0.845,0.0,0.933,0.402,116.953,3,Comedy & Children,Comedy & Children,Comedy & Children,0.96
35sE2Ehvd1GzBzAIC0zFIu,Stray Kids,Street Man Fighter Original Vol.4 (Crew Songs),HEYDAY (Prod. Czaer),74,144773,False,0.892,0.808,2,-3.343,1,0.156,0.0335,0.0,0.0363,0.701,137.97,4,Pop & Dance,Pop & Dance,Pop & Dance,0.53
3HvgGChFNkR9sTdBSgNbba,Lasse Stefanz,Röd Chevrolet,Lyckan inom räckhåll,38,203506,False,0.756,0.688,3,-9.638,1,0.0263,0.0248,0.0,0.214,0.716,135.009,4,Other / Misc,Folk & Country,Other / Misc,0.25
4zqoszH8UVaYPx9HMNlt0R,Skillibeng;Street Gena,Pine Tree Riddim,Faar,25,212035,True,0.477,0.82,2,-3.016,1,0.362,0.417,0.0,0.631,0.548,69.695,5,Pop & Dance,Pop & Dance,Pop & Dance,0.26
6gTMBuupuvkgAgQibruGUj,Andy Grammer,Frühstücksmusik Herbst/Winter 2022/2023,Joy,0,193621,False,0.675,0.793,2,-6.0,1,0.157,0.108,0.0,0.103,0.233,111.907,4,Rock & Metal,Pop & Dance,Rock & Metal,0.45
6g9qibs8qNFnG1dFPYp48V,J Balvin,Halloween 2022 Perreo Vol. 1,Ambiente,4,249253,False,0.789,0.736,2,-6.279,0,0.0896,0.136,0.0,0.681,0.782,81.014,4,Folk & Country,Folk & Country,Folk & Country,0.32
3XT1v1ls6FhBhX7hZ0L36d,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),Antonios Stimme,27,134786,False,0.424,0.321,7,-11.358,1,0.0613,0.501,0.601,0.106,0.213,108.063,4,Comedy & Children,Comedy & Children,Comedy & Children,0.86
1FZyb6cq6fRjnnbyH8aee5,Höhner,"Wenn Nicht Jetzt, Wann Dann - Die Größten Hits Und Schönsten Balladen",Alles was ich will,24,176573,False,0.735,0.919,2,-5.634,1,0.035,0.0042,0.0,0.221,0.856,127.042,4,Pop & Dance,Pop & Dance,Pop & Dance,0.79
7fLZmG5lAyJeBmAagv1nmD,Big Daddy Kane,The Hip Hop Collection,Ain't No Half-Steppin',0,319906,False,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000854,0.0649,0.598,100.843,4,Rock & Metal,Rock & Metal,Rock & Metal,0.69
7o3IzVMrYrAz9l8CmkgQGA,Tiê,Deixa queimar,Deixa queimar,38,243998,False,0.568,0.315,1,-15.989,0,0.027,0.604,2.01e-05,0.0696,0.267,89.977,4,Folk & Country,World & Ethnic,Folk & Country,0.3
2EkGF5wYi3QrxTMMQftm4a,Mia Rollo,Saktong Akustik,Beer,29,254306,False,0.473,0.493,11,-6.733,1,0.0302,0.84,6.57e-06,0.0915,0.54,169.998,4,Folk & Country,World & Ethnic,Folk & Country,0.31
2BmYVrBs64Q046OMbQxmKb,Michel el Buenón,Arriba Siempre - De Pura Sangre,Tu Hombre Perfecto,30,307333,False,0.862,0.854,5,-3.067,1,0.0361,0.591,6.24e-06,0.294,0.962,96.994,4,Folk & Country,Folk & Country,Folk & Country,0.82
0IGTUULOlVfhd92fQuBf1u,Popcaan,Jungle Justice (Part Twice),Jungle Justice (Part Twice),20,244702,True,0.598,0.786,6,-5.073,1,0.341,0.031,1.3e-05,0.116,0.519,99.192,4,World & Ethnic,World & Ethnic,World & Ethnic,0.26
3JvKfv6T31zO0ini8iNItO,Tom Odell,Long Way Down (Deluxe),Another Love,93,244360,True,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.23
6DPrhGVJ1WTZvM9fKptnGe,Nas,Illmatic,Represent,64,252600,True,0.708,0.832,1,-4.964,1,0.318,0.02,2.8e-06,0.189,0.618,92.428,4,Rock & Metal,Rock & Metal,Rock & Metal,0.61
0nRyCAvDXchnQpxgprBHKg,HIRIE,Mood Swing,Chocolate,32,212487,False,0.733,0.811,9,-6.029,0,0.0274,0.17,0.0,0.102,0.963,136.015,4,Rock & Metal,Pop & Dance,Rock & Metal,0.39
4F3GHDGt4yznPzdn9ScHYq,Exaltasamba,Ao Vivo Na Ilha Da Magia,Jeitinho Manhoso / Sincera - Live,43,255520,False,0.657,0.705,7,-8.061,1,0.0409,0.68,0.0,0.912,0.717,96.078,4,Folk & Country,Folk & Country,Folk & Country,0.97
41ogaJbAuFHioAi4FFirz6,Los Hermanos,Ventura,Tá Bom,40,138746,False,0.78,0.472,5,-7.239,0,0.0304,0.745,4.71e-05,0.0984,0.837,98.099,4,Folk & Country,Folk & Country,Folk & Country,0.29
1JxGjonVZMfWUxorsVLYQQ,Sidhu Moose Wala,Moosetape,Pind Hood Damn Good (RMG Intro),57,75000,False,0.724,0.6,11,-12.024,0,0.4,0.636,0.0,0.133,0.731,77.549,4,Hip-Hop & R&B,Comedy & Children,Hip-Hop & R&B,0.28
5ltG2LrJ7Zy7GmpaE89CNh,Metrik,Universal Language,Infinity,20,231747,False,0.369,0.924,9,-3.947,0,0.0393,0.00959,0.00579,0.0958,0.099,173.971,4,Pop & Dance,Pop & Dance,Pop & Dance,0.63
1AKHclGKFc3fjv0V9qnZ3w,Lemon Jelly,LemonJelly.ky,A Tune For Jack,47,405866,False,0.57,0.744,5,-8.208,1,0.0528,0.0537,0.0428,0.317,0.719,186.018,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.32
3u5nVnZm4FhViSGYeVTRFe,Imagine Dragons,Halloween Party Canzoni per Bambini 2022,Demons,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,Rock & Metal,Rock & Metal,Rock & Metal,0.99
0IsEyOQ5ObJcX1tnuXeXqX,Rnwy Lites,Breathe into the Still,Breathe into the Still,59,192000,False,0.0667,0.0895,0,-30.76,1,0.0417,0.849,0.633,0.111,0.102,72.956,3,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.8
53DXM0bHfB7xkqJZYlksuh,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,False,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.47
3c6SgyYJCw8GyJQVAXPMF7,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),I Wanna Rock You (CD Mix) - Extended Mix,6,250870,False,0.564,0.935,7,-5.082,1,0.0604,0.00271,0.68,0.121,0.0433,179.881,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.47
5wb5EoYiy9Dyec6tdrx8B3,Da Melhor Qualidade,Universo de Prazer,Universo de Prazer,43,228000,False,0.511,0.57,1,-10.795,1,0.0443,0.196,2.27e-06,0.0805,0.564,155.026,4,Folk & Country,Folk & Country,Folk & Country,0.49
64efbrqLb53cBFwoWS9mAE,Talla 2XLC;Airwalk3r,Enough for Me,Enough for Me,48,233043,False,0.545,0.944,8,-6.114,1,0.0498,0.0168,0.032,0.162,0.119,138.037,4,Pop & Dance,Pop & Dance,Pop & Dance,0.69
4vAXV6Byr8E6CmuZuO6OSH,Cameron's Bedtime Classics,Lullabies and Nursery Rhymes,If You're Happy and You Know it Clap Your Hands - Original Mix,18,44786,False,0.649,0.338,0,-13.893,1,0.0766,0.713,0.862,0.101,0.58,101.446,4,Comedy & Children,Comedy & Children,Comedy & Children,0.36
0sv2nabZcujKIJkX5UuI7b,Vince Guaraldi Trio,The Very Best Christmas Songs 2022,Christmas Time Is Here - Vocal,0,166440,False,0.375,0.139,9,-19.789,0,0.0324,0.977,8.61e-06,0.0984,0.0878,75.993,3,Jazz & Blues,Jazz & Blues,Jazz & Blues,1.0
2QNskthot9ctTMoDWrCXcc,Project AER;v i v,How Are You? I'm Okay,Lunar Cycles,7,168999,False,0.669,0.161,10,-22.266,1,0.0468,0.948,0.914,0.0979,0.189,127.056,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.41
0nWyeYA8V3c1QLFONbEPN1,Chase & Status;Plan B;Rage,No More Idols (Platinum Edition),Fool Yourself,22,274200,False,0.471,0.781,2,-5.68,1,0.0492,0.0127,0.000668,0.0775,0.255,175.05,4,Pop & Dance,Pop & Dance,Pop & Dance,0.49
3YAounhJSN3kSUrzu6PPJX,David Guetta;Becky Hill;Ella Henderson,Pop Brandneu,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,Pop & Dance,Pop & Dance,Pop & Dance,1.0
7rLMiboVmBwaWIP9UI4Ph2,Nesrin Sipahi,"Nesrin Sipahi, Vol. 2",Hani O Bırakıp Giderken Seni,40,196284,False,0.291,0.292,5,-6.799,1,0.0357,0.871,0.0,0.353,0.0792,140.492,3,World & Ethnic,Folk & Country,World & Ethnic,0.2
5XasCazsfBeMrrKdB2MFVm,Salim–Sulaiman;Rahat Fateh Ali Khan;Jaideep Sahni,O Re Piya (MTV Unplugged),O Re Piya (MTV Unplugged),42,268142,False,0.407,0.518,10,-10.62,0,0.0437,0.717,0.0,0.248,0.509,109.764,4,Folk & Country,Folk & Country,Folk & Country,0.4
4GhtDORJiSRYxj6M1bv0vX,Billy Ocean,Billy Ocean (Expanded Edition),Love Really Hurts Without You,70,179013,False,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4,Pop & Dance,Rock & Metal,Pop & Dance,0.48
5DLRett1pVR0XHTWJKgkFf,Skillibeng,Mission Complete,Complete (Graffiti),19,153996,True,0.763,0.732,5,-7.887,0,0.231,0.782,0.0,0.181,0.705,95.088,4,World & Ethnic,World & Ethnic,World & Ethnic,0.45
5vOA07xcgUZmvH7ttlYpK3,Andy Montañez,Ritmo Bonito,Querube,0,198160,False,0.644,0.55,7,-6.999,0,0.0299,0.526,0.0,0.23,0.636,127.151,4,Folk & Country,Folk & Country,Folk & Country,0.43
1XQe5GoyI7ZslPliHMUKrY,TNT;Technoboy;Tuneboy,Odyssey,Odyssey - Extended version,20,228008,False,0.62,0.905,0,-3.31,1,0.13,0.00135,0.595,0.0598,0.0377,150.013,4,Pop & Dance,Pop & Dance,Pop & Dance,0.72
2S20ugfkPXApMiYiqW3jvY,Evil Activities,Evil's Greatest Activities,No Place To Hide,19,342575,False,0.455,0.947,10,-4.361,0,0.098,0.0249,0.0281,0.334,0.201,164.996,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.44
5Pl7UEPvH3WSoPk1TH2oCZ,J9ueve,Distanciel,Distanciel,33,131500,True,0.852,0.62,9,-8.22,0,0.184,0.428,0.0,0.0999,0.323,119.933,4,Other / Misc,Other / Misc,Other / Misc,0.56
1dOqQ3nhApcuB8Ia0bI8mT,Anna-Maria Zimmermann,Tausend Farben hat das Glück,Tausend Farben hat das Glück,26,193813,False,0.728,0.904,7,-4.393,1,0.0392,0.00529,2.73e-06,0.301,0.826,128.007,4,Pop & Dance,Pop & Dance,Pop & Dance,0.94
